experiment,model,feature_set,n_features,cv_f1_mean,cv_f1_std,cv_auroc_mean,cv_auroc_std,test_f1,test_auroc
imbalance_handling,XGB_scale_pos_weight,time_weather_history,26,0.825768838469304,0.014436328975052828,0.9008266817835345,0.012474225293770682,0.8351909966453847,0.9071123294595156
imbalance_handling,XGB_no_balance,time_weather_history,26,0.8272648209168686,0.016447163831293826,0.9006109322526511,0.013745478411690276,0.8347693314429054,0.9068976244697109
imbalance_handling,LR_balanced,time_weather_history,26,0.7777760887992077,0.026868409379717424,0.8911141504205077,0.011557585730087817,0.810521521293555,0.8963703647225566
imbalance_handling,LR_no_balance,time_weather_history,26,0.7717470389823058,0.03303076213606307,0.8912582459021341,0.011618523558022243,0.8075367009594266,0.8966188027221992
